timestamps,TP9,AF7,AF8,TP10,Right AUX
1714025051.180,-43.457,-39.062,-4.395,-35.645,0.000
1714025051.184,-37.598,-37.598,-6.836,-31.738,0.000
1714025051.188,-32.715,-35.645,-5.371,-32.715,0.000
1714025051.192,-34.668,-41.992,-7.812,-32.227,0.000
1714025051.196,-21.973,-41.504,-14.648,-23.438,0.000
1714025051.200,-15.625,-40.039,-9.277,-11.230,0.000
1714025051.203,-21.484,-41.992,-8.301,-11.230,0.000
1714025051.207,-11.719,-38.086,-14.160,-7.324,0.000
1714025051.211,0.977,-37.598,-13.672,11.230,0.000
1714025051.215,5.371,-35.645,-16.113,5.859,0.000
1714025051.219,-4.395,-36.621,-24.414,-6.348,0.000
1714025051.223,-9.766,-39.062,-29.297,-0.977,0.000
1714025051.226,4.395,-38.086,-28.320,2.930,0.000
1714025051.230,10.742,-35.156,-31.250,-1.953,0.000
1714025051.234,-0.488,-34.668,-31.738,1.465,0.000
1714025051.238,-2.441,-35.156,-29.785,8.789,0.000
1714025051.242,3.906,-29.785,-25.879,7.812,0.000
1714025051.246,-1.953,-31.738,-29.297,4.395,0.000
1714025051.250,-16.113,-37.598,-40.527,-11.230,0.000
1714025051.254,-11.230,-35.645,-42.480,-6.836,0.000
1714025051.258,-5.371,-34.180,-38.086,11.230,0.000
1714025051.262,-11.230,-33.691,-34.180,-6.348,0.000
1714025051.266,-0.977,-29.297,-37.109,-11.230,0.000
1714025051.269,3.906,-29.297,-40.527,0.977,0.000
1714025051.273,-6.836,-25.391,-35.156,-6.348,0.000
1714025051.277,-4.883,-21.484,-32.227,-16.113,0.000
1714025051.280,1.465,-25.391,-39.062,-13.672,0.000
1714025051.284,-4.883,-27.832,-46.387,-12.207,0.000
1714025051.288,-8.301,-28.320,-47.852,-12.695,0.000
1714025051.292,-4.883,-26.367,-39.551,-1.953,0.000
1714025051.296,-5.371,-22.461,-40.527,-6.348,0.000
1714025051.300,-1.465,-22.949,-43.945,-7.324,0.000
1714025051.304,4.395,-21.484,-32.227,1.953,0.000
1714025051.308,5.371,-15.625,-31.250,4.883,0.000
1714025051.312,3.906,-15.137,-34.180,0.488,0.000
1714025051.316,4.883,-16.602,-33.203,3.418,0.000
1714025051.319,4.395,-19.043,-29.785,7.324,0.000
1714025051.323,0.977,-20.996,-28.809,6.348,0.000
1714025051.326,0.488,-19.531,-33.203,-0.977,0.000
1714025051.330,-2.441,-21.973,-34.180,1.465,0.000
1714025051.334,-5.859,-21.973,-27.832,4.883,0.000
1714025051.338,-6.836,-21.484,-26.855,-2.930,0.000
1714025051.342,0.000,-22.461,-28.809,-2.930,0.000
1714025051.346,3.906,-13.672,-20.508,0.488,0.000
1714025051.350,-2.930,-7.812,-15.625,-11.719,0.000
1714025051.354,-3.906,-14.648,-18.555,-10.254,0.000
1714025051.358,-3.906,-19.043,-20.020,-5.371,0.000
1714025051.362,-5.859,-19.043,-21.484,-10.742,0.000
1714025051.365,-9.766,-22.949,-26.855,-14.648,0.000
1714025051.368,-11.230,-20.508,-32.715,-15.137,0.000
1714025051.372,-14.160,-20.508,-31.250,-12.695,0.000
1714025051.376,-9.277,-23.438,-30.762,-16.113,0.000
1714025051.380,-3.906,-23.438,-34.180,-17.578,0.000
1714025051.384,-0.977,-19.531,-36.133,-11.230,0.000
1714025051.388,0.488,-14.160,-24.414,-3.906,0.000
1714025051.392,-2.441,-14.160,-16.113,-4.395,0.000
1714025051.396,-3.906,-16.113,-20.996,-8.789,0.000
1714025051.400,-6.836,-17.578,-24.902,-3.906,0.000
1714025051.404,-7.812,-21.484,-24.902,5.859,0.000
1714025051.407,-7.812,-21.484,-20.020,3.906,0.000
1714025051.413,-14.160,-18.555,-23.926,-8.789,0.000
1714025051.417,-19.043,-18.555,-27.344,-14.648,0.000
1714025051.421,-19.043,-20.996,-22.461,-10.742,0.000
